2012-01-01;N/A
2012-01-02;N/A
2012-01-03;3,4277
2012-01-04;3,4320
2012-01-05;3,5081
2012-01-06;N/A
2012-01-07;N/A
2012-01-08;N/A
2012-01-09;3,5150
2012-01-10;3,5083
2012-01-11;3,4919
2012-01-12;3,4945
2012-01-13;3,4323
2012-01-14;N/A
2012-01-15;N/A
2012-01-16;3,4798
2012-01-17;3,4215
2012-01-18;3,4000
2012-01-19;3,3678
2012-01-20;3,3537
2012-01-21;N/A
2012-01-22;N/A
2012-01-23;3,3353
2012-01-24;3,2970
2012-01-25;3,2990
2012-01-26;3,2233
2012-01-27;3,2163
2012-01-28;N/A
2012-01-29;N/A
2012-01-30;3,2433
2012-01-31;3,2032
2012-02-01;3,1913
2012-02-02;3,1955
2012-02-03;3,1848
2012-02-04;N/A
2012-02-05;N/A
2012-02-06;3,2084
2012-02-07;3,1806
2012-02-08;3,1461
2012-02-09;3,1487
2012-02-10;3,1703
2012-02-11;N/A
2012-02-12;N/A
2012-02-13;3,1643
2012-02-14;3,1801
2012-02-15;3,1660
2012-02-16;3,2502
2012-02-17;3,1790
2012-02-18;N/A
2012-02-19;N/A
2012-02-20;3,1598
2012-02-21;3,1488
2012-02-22;3,1635
2012-02-23;3,1380
2012-02-24;3,1103
2012-02-25;N/A
2012-02-26;N/A
2012-02-27;3,1176
2012-02-28;3,0977
2012-02-29;3,0730
2012-03-01;3,0887
2012-03-02;3,1023
2012-03-03;N/A
2012-03-04;N/A
2012-03-05;3,1355
2012-03-06;3,1557
2012-03-07;3,1631
2012-03-08;3,1220
2012-03-09;3,1126
2012-03-10;N/A
2012-03-11;N/A
2012-03-12;3,1285
2012-03-13;3,1288
2012-03-14;3,1699
2012-03-15;3,1723
2012-03-16;3,1688
2012-03-17;N/A
2012-03-18;N/A
2012-03-19;3,1361
2012-03-20;3,1288
2012-03-21;3,1173
2012-03-22;3,1680
2012-03-23;3,1417
2012-03-24;N/A
2012-03-25;N/A
2012-03-26;3,1348
2012-03-27;3,0939
2012-03-28;3,1100
2012-03-29;3,1234
2012-03-30;3,1191
2012-03-31;N/A
2012-04-01;N/A
2012-04-02;3,1017
2012-04-03;3,0990
2012-04-04;3,1503
2012-04-05;3,1678
2012-04-06;3,1814
2012-04-07;N/A
2012-04-08;N/A
2012-04-09;N/A
2012-04-10;3,1904
2012-04-11;3,2034
2012-04-12;3,1818
2012-04-13;3,1765
2012-04-14;N/A
2012-04-15;N/A
2012-04-16;3,2289
2012-04-17;3,1872
2012-04-18;3,1902
2012-04-19;3,1879
2012-04-20;3,1828
2012-04-21;N/A
2012-04-22;N/A
2012-04-23;3,1972
2012-04-24;3,1946
2012-04-25;3,1675
2012-04-26;3,1599
2012-04-27;3,1666
2012-04-28;N/A
2012-04-29;N/A
2012-04-30;3,1509
2012-05-01;N/A
2012-05-02;3,1593
2012-05-03;N/A
2012-05-04;3,1891
2012-05-05;N/A
2012-05-06;N/A
2012-05-07;3,2279
2012-05-08;3,2238
2012-05-09;3,2412
2012-05-10;3,2735
2012-05-11;3,2765
2012-05-12;N/A
2012-05-13;N/A
2012-05-14;3,3422
2012-05-15;3,3579
2012-05-16;3,4353
2012-05-17;3,4194
2012-05-18;3,4431
2012-05-19;N/A
2012-05-20;N/A
2012-05-21;3,3928
2012-05-22;3,3811
2012-05-23;3,4460
2012-05-24;3,4779
2012-05-25;3,4589
2012-05-26;N/A
2012-05-27;N/A
2012-05-28;3,4535
2012-05-29;3,4675
2012-05-30;3,5139
2012-05-31;3,5372
2012-06-01;3,5777
2012-06-02;N/A
2012-06-03;N/A
2012-06-04;3,5431
2012-06-05;3,5359
2012-06-06;3,4703
2012-06-07;N/A
2012-06-08;3,4566
2012-06-09;N/A
2012-06-10;N/A
2012-06-11;3,4072
2012-06-12;3,4552
2012-06-13;3,4591
2012-06-14;3,4420
2012-06-15;3,3971
2012-06-16;N/A
2012-06-17;N/A
2012-06-18;3,3741
2012-06-19;3,3916
2012-06-20;3,3471
2012-06-21;3,3617
2012-06-22;3,4025
2012-06-23;N/A
2012-06-24;N/A
2012-06-25;3,4105
2012-06-26;3,4088
2012-06-27;3,4015
2012-06-28;3,4408
2012-06-29;3,3885
2012-06-30;N/A
2012-07-01;N/A
2012-07-02;3,3456
2012-07-03;3,3427
2012-07-04;3,3415
2012-07-05;3,3743
2012-07-06;3,4057
2012-07-07;N/A
2012-07-08;N/A
2012-07-09;3,4538
2012-07-10;3,4145
2012-07-11;3,4007
2012-07-12;3,4383
2012-07-13;3,4463
2012-07-14;N/A
2012-07-15;N/A
2012-07-16;3,4353
2012-07-17;3,3973
2012-07-18;3,3950
2012-07-19;3,3900
2012-07-20;3,3961
2012-07-21;N/A
2012-07-22;N/A
2012-07-23;3,4529
2012-07-24;3,4678
2012-07-25;3,4719
2012-07-26;3,4523
2012-07-27;3,3843
2012-07-28;N/A
2012-07-29;N/A
2012-07-30;3,3780
2012-07-31;3,3508
2012-08-01;3,3420
2012-08-02;3,3462
2012-08-03;3,3548
2012-08-04;N/A
2012-08-05;N/A
2012-08-06;3,2752
2012-08-07;3,2606
2012-08-08;3,3040
2012-08-09;3,2915
2012-08-10;3,3195
2012-08-11;N/A
2012-08-12;N/A
2012-08-13;3,3202
2012-08-14;3,3059
2012-08-15;N/A
2012-08-16;3,3253
2012-08-17;3,2886
2012-08-18;N/A
2012-08-19;N/A
2012-08-20;3,2944
2012-08-21;3,2790
2012-08-22;3,2639
2012-08-23;3,2488
2012-08-24;3,2680
2012-08-25;N/A
2012-08-26;N/A
2012-08-27;3,2570
2012-08-28;3,2685
2012-08-29;3,3081
2012-08-30;3,3397
2012-08-31;3,3353
2012-09-01;N/A
2012-09-02;N/A
2012-09-03;3,3398
2012-09-04;3,3281
2012-09-05;3,3693
2012-09-06;3,2955
2012-09-07;3,2578
2012-09-08;N/A
2012-09-09;N/A
2012-09-10;3,2189
2012-09-11;3,2098
2012-09-12;3,1680
2012-09-13;3,1852
2012-09-14;3,1131
2012-09-15;N/A
2012-09-16;N/A
2012-09-17;3,1207
2012-09-18;3,1509
2012-09-19;3,1631
2012-09-20;3,2092
2012-09-21;3,1712
2012-09-22;N/A
2012-09-23;N/A
