2012-01-01;N/A
2012-01-02;N/A
2012-01-03;4,4597
2012-01-04;4,4753
2012-01-05;4,5135
2012-01-06;N/A
2012-01-07;N/A
2012-01-08;N/A
2012-01-09;4,4902
2012-01-10;4,4883
2012-01-11;4,4645
2012-01-12;4,4532
2012-01-13;4,4040
2012-01-14;N/A
2012-01-15;N/A
2012-01-16;4,4056
2012-01-17;4,3708
2012-01-18;4,3491
2012-01-19;4,3391
2012-01-20;4,3260
2012-01-21;N/A
2012-01-22;N/A
2012-01-23;4,3111
2012-01-24;4,2885
2012-01-25;4,2855
2012-01-26;4,2431
2012-01-27;4,2223
2012-01-28;N/A
2012-01-29;N/A
2012-01-30;4,2589
2012-01-31;4,2270
2012-02-01;4,1933
2012-02-02;4,1995
2012-02-03;4,1932
2012-02-04;N/A
2012-02-05;N/A
2012-02-06;4,1837
2012-02-07;4,1818
2012-02-08;4,1710
2012-02-09;4,1769
2012-02-10;4,2048
2012-02-11;N/A
2012-02-12;N/A
2012-02-13;4,1948
2012-02-14;4,1935
2012-02-15;4,1695
2012-02-16;4,2276
2012-02-17;4,1840
2012-02-18;N/A
2012-02-19;N/A
2012-02-20;4,1775
2012-02-21;4,1735
2012-02-22;4,1857
2012-02-23;4,1810
2012-02-24;4,1654
2012-02-25;N/A
2012-02-26;N/A
2012-02-27;4,1845
2012-02-28;4,1630
2012-02-29;4,1365
2012-03-01;4,1198
2012-03-02;4,1125
2012-03-03;N/A
2012-03-04;N/A
2012-03-05;4,1345
2012-03-06;4,1570
2012-03-07;4,1578
2012-03-08;4,1255
2012-03-09;4,1143
2012-03-10;N/A
2012-03-11;N/A
2012-03-12;4,1062
2012-03-13;4,1132
2012-03-14;4,1395
2012-03-15;4,1420
2012-03-16;4,1367
2012-03-17;N/A
2012-03-18;N/A
2012-03-19;4,1270
2012-03-20;4,1282
2012-03-21;4,1364
2012-03-22;4,1694
2012-03-23;4,1649
2012-03-24;N/A
2012-03-25;N/A
2012-03-26;4,1409
2012-03-27;4,1300
2012-03-28;4,1503
2012-03-29;4,1600
2012-03-30;4,1616
2012-03-31;N/A
2012-04-01;N/A
2012-04-02;4,1428
2012-04-03;4,1327
2012-04-04;4,1495
2012-04-05;4,1544
2012-04-06;4,1565
2012-04-07;N/A
2012-04-08;N/A
2012-04-09;N/A
2012-04-10;4,1756
2012-04-11;4,2008
2012-04-12;4,1740
2012-04-13;4,1779
2012-04-14;N/A
2012-04-15;N/A
2012-04-16;4,2028
2012-04-17;4,1900
2012-04-18;4,1760
2012-04-19;4,1865
2012-04-20;4,1885
2012-04-21;N/A
2012-04-22;N/A
2012-04-23;4,2033
2012-04-24;4,2059
2012-04-25;4,1870
2012-04-26;4,1825
2012-04-27;4,1820
2012-04-28;N/A
2012-04-29;N/A
2012-04-30;4,1721
2012-05-01;N/A
2012-05-02;4,1600
2012-05-03;N/A
2012-05-04;4,1880
2012-05-05;N/A
2012-05-06;N/A
2012-05-07;4,1991
2012-05-08;4,1949
2012-05-09;4,2047
2012-05-10;4,2379
2012-05-11;4,2413
2012-05-12;N/A
2012-05-13;N/A
2012-05-14;4,3000
2012-05-15;4,3160
2012-05-16;4,3682
2012-05-17;4,3490
2012-05-18;4,3683
2012-05-19;N/A
2012-05-20;N/A
2012-05-21;4,3322
2012-05-22;4,3205
2012-05-23;4,3576
2012-05-24;4,3665
2012-05-25;4,3510
2012-05-26;N/A
2012-05-27;N/A
2012-05-28;4,3442
2012-05-29;4,3511
2012-05-30;4,3731
2012-05-31;4,3889
2012-06-01;4,4126
2012-06-02;N/A
2012-06-03;N/A
2012-06-04;4,4007
2012-06-05;4,3922
2012-06-06;4,3423
2012-06-07;N/A
2012-06-08;4,3078
2012-06-09;N/A
2012-06-10;N/A
2012-06-11;4,2922
2012-06-12;4,3222
2012-06-13;4,3310
2012-06-14;4,3207
2012-06-15;4,2925
2012-06-16;N/A
2012-06-17;N/A
2012-06-18;4,2680
2012-06-19;4,2733
2012-06-20;4,2503
2012-06-21;4,2585
2012-06-22;4,2710
2012-06-23;N/A
2012-06-24;N/A
2012-06-25;4,2645
2012-06-26;4,2580
2012-06-27;4,2500
2012-06-28;4,2760
2012-06-29;4,2613
2012-06-30;N/A
2012-07-01;N/A
2012-07-02;4,2308
2012-07-03;4,2110
2012-07-04;4,2046
2012-07-05;4,2221
2012-07-06;4,2178
2012-07-07;N/A
2012-07-08;N/A
2012-07-09;4,2401
2012-07-10;4,2041
2012-07-11;4,1801
2012-07-12;4,2008
2012-07-13;4,2055
2012-07-14;N/A
2012-07-15;N/A
2012-07-16;4,1939
2012-07-17;4,1782
2012-07-18;4,1705
2012-07-19;4,1596
2012-07-20;4,1629
2012-07-21;N/A
2012-07-22;N/A
2012-07-23;4,1800
2012-07-24;4,2011
2012-07-25;4,2087
2012-07-26;4,1853
2012-07-27;4,1459
2012-07-28;N/A
2012-07-29;N/A
2012-07-30;4,1411
2012-07-31;4,1086
2012-08-01;4,1147
2012-08-02;4,1063
2012-08-03;4,0967
2012-08-04;N/A
2012-08-05;N/A
2012-08-06;4,0486
2012-08-07;4,0465
2012-08-08;4,0918
2012-08-09;4,0615
2012-08-10;4,0771
2012-08-11;N/A
2012-08-12;N/A
2012-08-13;4,0823
2012-08-14;4,0888
2012-08-15;N/A
2012-08-16;4,0820
2012-08-17;4,0680
2012-08-18;N/A
2012-08-19;N/A
2012-08-20;4,0684
2012-08-21;4,0683
2012-08-22;4,0729
2012-08-23;4,0756
2012-08-24;4,1012
2012-08-25;N/A
2012-08-26;N/A
2012-08-27;4,0783
2012-08-28;4,0950
2012-08-29;4,1540
2012-08-30;4,1919
2012-08-31;4,1838
2012-09-01;N/A
2012-09-02;N/A
2012-09-03;4,1981
2012-09-04;4,1944
2012-09-05;4,2157
2012-09-06;4,1580
2012-09-07;4,1275
2012-09-08;N/A
2012-09-09;N/A
2012-09-10;4,1141
2012-09-11;4,1085
2012-09-12;4,0801
2012-09-13;4,1146
2012-09-14;4,0584
2012-09-15;N/A
2012-09-16;N/A
2012-09-17;4,0887
2012-09-18;4,1217
2012-09-19;4,1217
2012-09-20;4,1635
2012-09-21;4,1340
2012-09-22;N/A
2012-09-23;N/A
